set_name,set_topic,set_id,question_type,difficulty,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,created_at
Từ Ghép & Từ Phái Sinh,Word Families,f5b120a8-6fb0-542c-803c-e94d54c6308b,meaning,advanced,Which statement best explains what 'paradigm shift' means in academic discourse?,A minor adjustment to existing theories,A fundamental change in how a field approaches and understands problems,A temporary trend that will eventually fade,An increase in the number of researchers in a field,B,"Paradigm shift (thay đổi mô hình tư duy) là sự thay đổi cơ bản trong cách tiếp cận và hiểu biết của một lĩnh vực, không phải chỉ điều chỉnh nhỏ hay xu hướng tạm thời.",2026-06-07T22:20:40.504802+00:00
Từ Ghép & Từ Phái Sinh,Word Families,f5b120a8-6fb0-542c-803c-e94d54c6308b,fill_blank,advanced,The government's new policies aim to _____ the living conditions of low-income families through improved access to education and healthcare.,exacerbate,ameliorate,precipitate,bifurcate,B,"Ameliorate (cải thiện, làm tốt hơn) là động từ chính xác khi nói về việc cải thiện điều kiện sống. Exacerbate (làm tồi tệ hơn), precipitate (gây ra đột ngột), bifurcate (chia thành hai) đều không phù hợp.",2026-06-07T22:20:40.504802+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,basic,The _____ presented strong evidence to prove the defendant's guilt in court.,plaintiff,prosecutor,attorney,defendant,B,"Prosecutor là người công tố, có trách nhiệm trình bày bằng chứng để chứng minh tội lỗi. Plaintiff là nguyên đơn (dân sự), attorney là luật sư (general term).",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,synonym,basic,Which word is a synonym for 'innocent'?,guilty,convicted,acquitted,prosecuted,C,"Acquitted (được tuyên trắng án) là từ đồng nghĩa với innocent (vô tội). Guilty là tội lỗi, convicted là bị kết án, prosecuted là bị truy tố.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,basic,"The judge's _____ was guilty on all charges, and the defendant received a 10-year prison sentence.",alibi,verdict,appeal,testimony,B,"Verdict (phán quyết) là quyết định của tòa án. Alibi là minh chứng về thời gian, appeal là kháng cáo, testimony là lời khai.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,antonym,basic,What is the opposite of 'acquittal'?,attorney,alibi,conviction,testimony,C,"Conviction (kết án) là đối lập của acquittal (tuyên trắng án). Conviction = bị kết tội, acquittal = được tuyên vô tội.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,basic,The _____ claimed he was at home with his family when the crime occurred.,verdict,defendant,jurisdiction,conviction,B,"Defendant (bị cáo) là người bị buộc tội trong phiên tòa. Verdict là phán quyết, jurisdiction là thẩm quyền, conviction là kết án.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,meaning,intermediate,Which word best describes the legal power of a court to hear and decide a case?,jurisdiction,lawsuit,alibi,sentence,A,"Jurisdiction (thẩm quyền) là quyền hạn pháp lý của tòa án. Lawsuit là vụ kiện, alibi là minh chứng về thời gian, sentence là bản án.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,intermediate,The _____ provided detailed _____ about what she saw at the crime scene.,defendant / jurisdiction,witness / testimony,plaintiff / verdict,attorney / alibi,B,"Witness cung cấp testimony (lời khai chứng thực). Defendant không cung cấp jurisdiction, plaintiff không cung cấp verdict, attorney không cung cấp alibi theo đó.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,intermediate,The _____ filed a lawsuit against the company for breach of contract.,defendant,prosecutor,plaintiff,judge,C,"Plaintiff (nguyên đơn) là người khởi kiện. Defendant là bị cáo, prosecutor là công tố viên (hình sự), judge là thẩm phán.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,intermediate,"The defendant's _____ that he was at the movie theater could not be verified, so the jury found him guilty.",sentence,alibi,conviction,jurisdiction,B,"Alibi (lý do chứng minh không thể phạm tội) là từ phù hợp. Sentence là bản án, conviction là kết án, jurisdiction là thẩm quyền.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,meaning,intermediate,What does 'prosecute' mean in the context of law?,To defend someone in court,To bring legal action against someone for a crime,To appeal a court decision,To present evidence in court,B,"Prosecute (truy tố) có nghĩa là khởi tố/truy tố ai đó vì tội phạm. A là defend, C là appeal, D là một phần của quá trình.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,intermediate,The _____ recommended a harsh sentence for the convicted criminal.,plaintiff,defendant,judge,attorney,C,"Judge (thẩm phán) là người quyết định bản án. Plaintiff khởi kiện, defendant bị cáo, attorney là luật sư bảo vệ hoặc công tố.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,advanced,"After the _____ was announced, the defendant decided to _____ the case to a higher court.",appeal / sentence,verdict / appeal,alibi / prosecute,testimony / convict,B,"Verdict được tuyên bố, sau đó có thể kháng cáo (appeal). Các tổ hợp khác không logic trong ngữ cảnh này.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,advanced,The _____ presented compelling _____ that proved the defendant's innocence beyond a reasonable doubt.,prosecutor / alibi,defendant's attorney / evidence,judge / verdict,plaintiff / conviction,B,"Luật sư bảo vệ trình bày bằng chứng (evidence) để chứng minh vô tội. Prosecutor không chứng minh vô tội, judge không trình bày, plaintiff là dân sự.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,meaning,advanced,Which statement about 'jurisdiction' is correct?,It refers to a legal decision made by a jury,It means the power of a court to hear and decide cases within its authority,It is the same as a sentence given by a judge,It describes the process of questioning a witness,B,"Jurisdiction (thẩm quyền) là quyền hạn của tòa án. A là verdict, C là sentence, D là questioning/interrogation.",2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,advanced,"Despite overwhelming _____, the jury returned an _____ verdict, shocking everyone in the courtroom.",testimony / guilty,alibi / conviction,evidence / acquittal,sentence / appeal,C,Evidence (bằng chứng) áp đảo + acquittal (tuyên trắng án) là sự kết hợp tạo surprise. Các tổ hợp khác không tạo sense của surprise hoặc logic không phù hợp.,2026-06-04T06:53:02.828826+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,meaning,intermediate,Which of the following best describes the concept of 'culpability' in criminal law?,The physical evidence presented at trial,The degree of legal responsibility for wrongdoing,The right to remain silent during interrogation,The process of appealing a court decision,B,"Culpability là trách nhiệm pháp lý hoặc mức độ có lỗi. Các đáp án khác liên quan đến bằng chứng, quyền im lặng, và kháng cáo, không phải khái niệm về trách nhiệm.",2026-06-07T21:05:19.537476+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,intermediate,"If new DNA evidence proves that a convicted person did not commit the crime, the court would most likely _____ them.",indict,exonerate,prosecute,sentence,B,"Exonerate có nghĩa là tuyên bố ai đó không có lỗi. Indict, prosecute, sentence đều liên quan đến truy tố hoặc kết án, không phải giải tội.",2026-06-07T21:05:19.537476+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,advanced,"The company's failure to meet environmental standards _____ international pollution regulations, resulting in substantial fines.",contravened,indemnified,adjudicated,arbitrated,A,"Contravene = vi phạm, trái với. Indemnify = bồi thường, adjudicate = phán xét, arbitrate = trọng tài. Chỉ contravene phù hợp với ngữ cảnh vi phạm quy định.",2026-06-07T21:05:19.537476+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,collocation,intermediate,Which phrase best completes this sentence: 'The regulatory agency's role is to _____ with environmental protection laws by conducting regular inspections.',enforce compliance,grant clemency,seek redress,file arbitration,A,"Enforce compliance = thực thi tuân thủ. Grant clemency = tha thứ, seek redress = tìm bồi thường, file arbitration = nộp đơn trọng tài. Chỉ 'enforce compliance' phù hợp với vai trò của cơ quan quản lý.",2026-06-07T21:05:19.537476+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,advanced,"In tort law, a victim of negligence can seek _____ through civil courts to recover damages for injuries sustained.",clemency,redress,delinquency,jurisprudence,B,"Redress = bồi thường, sự khắc phục thiệt hại. Clemency = khoan hồng (từ chính quyền), delinquency = hành vi vi phạm, jurisprudence = khoa học pháp luật. Chỉ redress phù hợp với bối cảnh tìm bồi thường.",2026-06-07T21:05:19.537476+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,intermediate,The witness was issued a _____ requiring her to appear in court and provide testimony about the incident.,subpoena,statute,covenant,charter,A,"Subpoena = trát tòa, lệnh bắt buộc ra tòa. Statute = luật, covenant = hiệp ước, charter = bản hiến chương. Chỉ subpoena là lệnh bắt buộc ra tòa.",2026-06-07T21:05:19.537476+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,fill_blank,advanced,The Supreme Court's decision in this case established a _____ that would influence how similar disputes are resolved for decades.,legal precedent,statutory obligation,breach of contract,tort liability,A,"Legal precedent = tiền lệ pháp lý, dùng làm cơ sở cho các vụ tương tự. Statutory obligation = nghĩa vụ theo luật, breach of contract = vi phạm hợp đồng, tort liability = trách nhiệm dân sự. Chỉ legal precedent phù hợp với ảnh hưởng lâu dài.",2026-06-07T21:05:19.537476+00:00
Pháp luật & Công lý,Law & Justice,f5b254db-0e98-5c45-bc1d-4af2ab95490e,meaning,advanced,"The investigation uncovered evidence of _____ by city officials, including systematic misappropriation of public funds for personal gain.",arbitration,malfeasance,indemnification,adjudication,B,"Malfeasance = hành vi sai trái, lạm dụng quyền hạn của công chức. Arbitration = trọng tài, indemnification = bồi thường, adjudication = phán xét. Chỉ malfeasance mô tả hành vi sai trái của công chức.",2026-06-07T21:05:19.537476+00:00
Trang Trọng & Thân Mật,Exam Traps,f60c8a38-f9a3-516d-af37-2caccc904ee6,meaning,intermediate,The government announced that it would _____ new infrastructure projects to boost economic growth.,purchase,commence,obtain,utilize,B,"Trong ngữ cảnh chính thức về dự án của chính phủ, 'commence' (bắt đầu) là từ phù hợp nhất. 'Purchase' (mua) không phù hợp với 'projects'. 'Obtain' và 'utilize' không diễn tả ý bắt đầu dự án.",2026-06-07T16:50:15.728359+00:00
Trang Trọng & Thân Mật,Exam Traps,f60c8a38-f9a3-516d-af37-2caccc904ee6,synonym,basic,Which word is the most formal alternative to 'buy' in a business document?,get,pick up,purchase,take,C,"'Purchase' là từ chính thức, thường dùng trong tài liệu kinh doanh và hành chính. 'Get', 'pick up', và 'take' đều là từ thân mật, không phù hợp với ngữ cảnh chính thức.",2026-06-07T16:50:15.728359+00:00
